#a,b
-2.23641,-0.77540
1.27198,-1.45324
2.59300,2.06184
-0.48977,2.31689
2.13809,-1.38523
2.05685,2.82959
-1.87680,1.29948
0.24408,-2.91218
1.84570,1.85161
-1.55225,-0.31357
1.22371,-1.78593
0.97570,2.56714
-1.13692,1.13164
-0.00305,-0.33013
2.36556,1.45250
-0.92564,-0.01118
0.92803,-0.91640
1.07586,1.60666
-1.58074,-0.00570
-1.47771,-0.74250
2.09325,1.41196
-0.85272,-0.41057
-0.00316,-1.32065
1.86459,3.87903
-0.94087,-1.07274
0.67336,-0.63956
1.17465,2.35228
-0.77772,-0.42729
2.45400,-1.07254
2.09094,2.63190
-1.53940,0.16691
1.32736,-1.17127
2.67822,2.14510
-0.78828,0.39723
0.28378,-1.12180
2.64686,1.32902
-1.41096,-0.12977
-0.95469,0.02348
2.09893,2.21384
-2.45517,-0.78899
0.68783,-3.63097
2.10881,2.04317
-0.37837,0.50708
0.81420,1.16606
1.02654,2.45386
-0.81367,-0.58701
0.51808,-0.79446
1.93678,2.25969
-0.99330,-0.97229
1.01796,-0.52768
1.92631,2.23556
-0.30533,-0.41376
1.59358,-0.51880
1.83520,1.95823
-1.54433,-0.52785
1.11560,-0.94719
5.77571,0.95976
-0.85709,1.45324
2.02410,-1.07644
3.01174,1.35955
-0.11399,0.48101
1.00663,-1.01481
1.65267,1.91689
-1.02503,-0.67028
0.95440,-1.00816
2.09550,1.87874
-2.67745,-0.46591
1.21686,-0.62411
2.33881,2.05551
0.41672,-0.69121
0.75916,-0.40584
1.71742,2.08584
-0.74347,-0.43758
1.37628,-2.15817
2.40142,2.01365
-1.30499,-0.11117
1.41686,-1.58495
0.28891,1.13748
-0.90653,-0.33539
1.34069,-0.91904
1.75750,2.21729
-1.10934,0.33084
0.74120,-1.49836
1.54674,1.78208
-0.95823,0.00594
2.18618,-2.47648
1.47832,1.93088
-0.33564,1.34454
1.16120,0.07977
2.45268,0.77975
-1.13032,0.96664
0.16630,-1.39233
1.73167,1.99920
-1.81698,-0.47800
0.56578,0.32661
1.99538,1.90804
0.69989,-0.83017
1.28558,-1.06037
2.00023,3.80376
-1.33232,1.47841
1.05728,0.12159
1.73794,1.75781
-1.05733,0.09230
1.77843,-0.80634
1.40826,2.61964
-1.55434,-0.00788
0.92759,-0.94747
1.45902,2.83712
-1.13160,0.07174
1.29473,-0.46644
1.99667,1.67421
-1.06691,0.05313
1.21269,-0.92558
1.77754,1.95079
-1.56748,1.12187
1.10708,-0.88410
1.45650,1.70932
-0.22706,-1.99092
0.70562,-0.88036
1.19152,2.12834
-1.00944,0.30669
0.84370,-1.33431
1.92840,2.54140
-1.76361,0.77987
1.66711,-0.10112
2.06136,1.95323
1.17243,0.02395
1.02648,-1.00445
2.94703,1.68188
-0.81662,0.53495
1.10726,-0.31660
2.08662,1.99551
-0.90990,-0.59329
0.97910,-1.56115
1.60773,1.77599
-0.48553,0.27851
1.78591,-1.50005
1.95298,2.18125
-1.96227,-0.78489
0.48195,-0.91227
2.23846,2.13723
-1.34345,0.66060
0.78592,-1.19200
1.79001,2.05250
-0.98067,-0.02780
0.76446,-0.83312
1.50006,2.15138
-1.24411,-0.16746
0.54251,-0.71959
2.56406,2.26674
0.60917,-0.23891
0.43364,-2.02754
2.02286,1.98396
2.33067,0.48163
0.77339,-1.01052
1.15295,2.07322
-1.92363,0.97291
0.70060,-0.57944
1.68726,3.30718
-1.19557,0.07319
1.28173,-1.77466
2.69484,1.56156
-1.28514,-0.41315
0.18726,-1.65186
2.27707,1.87843
0.38032,-0.55989
0.94218,-0.05259
2.04215,1.93711
-0.69220,-0.11282
1.12573,-0.58980
1.00393,2.70967
-1.56969,-0.23143
0.81161,-1.51898
3.16251,2.55283
-1.10780,-0.68516
0.23366,-0.06501
1.71006,2.02376
-1.29905,0.04752
1.28146,-1.08372
0.95226,1.01200
-0.53464,0.31239
0.43229,-1.77290
1.66691,1.49888
-1.03642,0.01185
1.29488,-0.59847
2.14936,1.89670
-1.15482,-1.16735
-0.73397,-0.56445
2.57000,2.11114
-0.25111,-1.69753
1.58733,-0.51477
2.33934,1.87373
-1.02146,-0.04343
0.30406,0.40530
1.55841,1.99811
-1.02938,0.04561
0.98199,-1.00002
2.46618,2.19235
-0.28905,-2.00819
0.99682,-0.98199
1.87970,2.10972
-0.85309,2.90533
1.32051,-1.59499
2.36666,1.86236
-0.63343,0.26675
1.38879,-2.27068
2.63639,1.81782
-0.84914,-0.12049
0.50137,-0.00832
3.37253,0.15951
-0.30223,-0.76870
0.58989,-0.04064
2.45826,1.63085
0.41832,0.91868
1.20827,-1.72720
2.07059,2.12050
-1.88249,-0.71227
2.00474,-1.54484
2.34814,0.84468
-1.70588,-0.47277
1.17021,-1.01376
2.27574,1.79103
-1.60507,-0.92747
1.09724,-1.02617
1.91409,2.10814
-0.97304,0.03282
0.30298,-0.89270
2.75266,3.22580
-0.39020,0.56329
1.07855,-2.72320
3.18083,4.11991
-1.16531,0.38106
1.09398,-0.97600
-0.60034,0.79861
-0.87443,-0.02565
0.48098,-0.44050
1.55851,0.96353
-1.25621,0.26732
0.81592,-0.88085
1.34642,3.35215
-1.68314,-0.08860
1.22983,-1.99794
1.16107,2.18112
-1.67867,-0.19162
1.19532,-1.99092
1.99882,2.00020
-1.33808,-0.69675
0.77398,-1.09583
1.56990,0.74721
-1.30219,0.65635
1.01868,-0.56587
0.65951,1.20593
-2.12833,0.50131
0.99416,-1.01174
2.44577,3.47691
-0.99812,-0.00954
0.98549,-1.66050
1.54652,1.84991
-1.01854,0.04202
1.55938,-2.38511
3.24985,2.02156
-2.76400,-0.92644
1.97254,-1.04949
1.96366,1.98173
0.88691,0.92680
0.18465,-0.15049
1.98985,1.98994
0.10189,0.45816
1.36124,-0.69228
2.67361,0.68101
-0.96406,0.03488
0.43530,-0.43739
1.49418,2.02805
-0.91011,-0.72515
0.85522,0.18854
3.63414,3.55637
-1.26104,0.81190
1.30959,-1.54701
2.13246,1.97107
-0.96762,-0.03917
1.40569,-0.51034
0.41640,0.73204
-0.61063,0.26085
1.20243,-0.82949
2.81893,1.91344
-2.03636,-0.47986
1.02517,-0.85450
3.87130,2.00074
0.20603,1.90782
0.85930,-1.10878
0.53026,2.37509
-1.31645,-0.31097
0.62312,-1.10559
1.90104,1.24355
-0.87758,0.10508
0.70076,-1.06166
1.15839,1.45513
-1.86845,0.13593
1.04595,-0.76910
3.09930,3.61159
-0.80312,-0.07512
2.01175,-0.36536
2.59540,1.75252
-1.08655,-0.42156
-0.14560,-1.38267
2.13083,2.32231
-0.34769,-0.79881
1.34097,-0.78018
2.17960,3.54375
-1.25834,0.00870
1.48445,-1.25766
2.58595,1.02038
-1.00475,-0.02087
2.17240,0.32273
2.13899,1.88533
-0.51716,0.00722
0.53597,-1.35555
1.99932,1.99940
-1.39014,-0.23606
1.45308,-1.19324
2.15387,2.33688
-1.55575,0.70661
1.61716,-1.92414
3.11462,1.82928
-0.38057,-0.82744
0.23678,-3.07079
2.93970,1.89146
-0.90262,0.77190
0.26913,-0.23447
1.90926,0.85136
-1.04249,0.14510
0.57931,0.42774
2.46349,2.23076
-1.79523,-1.85288
1.06951,-0.79831
1.89235,1.51527
-0.12916,0.04421
1.40822,-2.34188
2.56708,2.16815
-1.32665,0.95816
0.39161,-0.81687
2.43842,2.44655
-1.93693,-0.68278
1.77974,-1.32916
2.24673,-0.28253
-2.15351,0.16375
0.03481,-1.32968
1.83610,2.21868
-2.20602,-0.69083
0.96142,-1.18778
2.84144,0.26398
-3.08443,-0.83846
0.96052,-0.90222
1.06942,1.73216
-2.24297,0.90206
1.31925,-1.95641
1.20166,2.03135
-0.91700,0.04564
0.94687,-0.66910
2.29871,2.07756
-0.74699,-0.76698
0.75279,-1.19703
1.88953,2.20892
-1.12852,-0.52332
-0.17692,-1.89425
1.39496,1.46723
-1.68926,-0.96117
1.06867,-0.98818
3.47246,2.66818
-0.78204,-0.99289
0.99543,-1.31554
0.29155,2.84439
-0.62766,-0.24306
0.69415,-2.51525
2.03242,1.98438
-0.57135,0.78400
1.01333,-1.05603
2.10072,2.27965
-1.48114,0.16902
0.98474,-1.08131
2.56020,3.24748
0.43471,1.33632
0.29179,0.20195
0.44032,2.12707
-0.73548,0.36051
-0.13158,-1.47693
1.22163,2.66826
-1.41361,-0.59564
2.26087,-1.28440
1.28817,1.88760
-0.66246,0.18544
0.85434,-0.45398
0.98293,1.46626
-1.19998,-1.09653
0.62675,-2.09589
1.91060,2.04290
-0.65960,-0.73043
1.22244,-2.20143
2.36014,1.51180
-0.88355,0.29010
0.71313,-1.28925
2.19553,2.16470
-1.81909,1.16544
0.78675,-0.56767
3.31095,2.16482
-0.92450,-0.41597
1.52400,-1.51998
3.55301,2.18755
-0.75729,0.44202
0.88306,-1.10159
2.02967,2.35652
-1.31890,0.24228
1.10400,-0.62169
1.89748,3.43823
-0.88251,1.22558
0.74358,-2.33562
2.21742,1.31204
-0.73670,0.64716
0.76518,-0.75567
1.99979,2.02163
-1.21493,-0.06956
0.98290,-1.84510
1.84103,1.24468
-1.00160,-0.15984
0.89007,-0.73857
2.00555,2.07619
-1.72069,-0.33889
1.07760,-1.40107
2.07524,1.79025
-1.26688,0.24054
-0.98111,-0.10019
3.26400,1.09594
-1.22789,-0.03163
2.09759,-1.09586
1.17809,2.13030
-1.17604,0.08047
0.99778,-1.00129
2.08946,1.79213
-2.18615,0.01100
1.34382,0.73632
2.15910,3.29283
-0.40474,-2.95495
1.04761,-0.53164
2.75431,1.93483
-0.91551,0.85759
1.97831,-2.32464
1.89838,1.98476
-1.25968,-1.26348
2.50141,0.38510
2.14548,1.85915
-2.14774,0.68379
1.51444,-0.96460
2.11544,2.62158
-0.94434,-1.07288
2.53998,-0.20817
2.05417,2.41092
-2.14349,0.04891
0.02716,-1.15228
1.79701,2.87974
-0.65466,0.59647
0.98327,-0.97321
2.54173,2.43804
-1.13928,1.43603
1.13693,-1.66620
1.67175,2.20407
-0.93827,0.17147
1.01800,-1.00444
1.17251,3.06207
-1.15822,-0.44935
1.61383,-0.71163
2.08997,1.98810
-0.92774,-0.06469
0.62541,-0.96353
1.21918,0.52683
-2.08005,-0.56259
0.93123,-0.95980
2.07642,1.90698
-1.02265,-2.46862
0.98875,-0.91451
1.96807,1.53771
-1.06621,0.26187
2.13062,0.59431
1.86587,1.39278
-1.19214,0.18325
0.25177,0.08412
1.07948,1.43068
-0.59804,1.17266
2.68667,-0.83815
1.14526,1.05470
-1.05219,-0.22778
1.14655,-1.01265
0.82662,1.19306
-1.13193,1.85336
1.16401,-1.12248
2.07245,2.62500
-0.32608,0.21539
0.67599,-1.69822
2.80690,2.35526
-1.11884,1.11358
0.37179,-0.60589
2.81773,3.32733
-1.27312,1.15244
1.10740,-1.11577
2.79903,2.45807
0.36450,-0.21827
1.15690,-0.71426
1.44548,0.84138
-1.88575,-0.36058
2.53666,-0.37385
1.63797,2.02477
-1.14910,-0.50388
1.04302,-0.38190
2.20342,3.14732
0.25739,-0.51075
-0.52421,-0.64020
2.61515,2.59265
-0.79980,0.19151
-0.26052,1.34869
0.44511,2.29743
-0.93856,-0.00431
1.46152,-0.59973
2.10179,2.39560
-1.14164,-0.78593
0.72955,-0.78221
0.76487,2.56642
-0.99293,-0.25598
1.31145,-0.51022
1.94468,2.24498
-0.94348,0.03182
0.91032,-1.31592
2.54607,1.83739
-0.98867,-0.01203
1.05000,-1.05810
0.85334,1.38401
0.26570,0.37042
1.46989,-0.85251
4.66271,2.30395
-0.99098,0.03045
0.71272,-0.58164
1.98041,2.93469
-0.91495,0.10367
0.63711,-1.09197
2.17709,1.76486
-1.10949,0.28788
0.38156,-0.27608
1.49958,0.88137
0.04808,-0.44644
0.27863,-2.13538
3.02698,1.17027
-1.48337,0.10044
2.73500,-0.73252
2.19687,1.84397
-0.92057,0.03973
1.05955,-0.75375
1.32630,0.86504
-1.24306,-0.08361
-0.58205,-2.43773
2.73290,0.40185
-0.82559,-0.14244
1.01236,-1.30447
1.16303,2.06748
-0.17393,0.28897
1.05344,-0.98050
2.14973,1.67626
-0.74950,-0.85603
1.69656,-1.26277
2.59961,2.97129
-1.21006,0.29734
1.94423,-0.65511
2.86875,2.35613
-1.81285,-0.25867
0.95599,-0.74473
1.86034,2.25375
-1.26508,0.00701
1.45208,-0.38959
1.96728,1.91618
-0.94867,0.17891
1.15078,-1.11974
2.20649,3.08893
-0.63343,-0.04367
0.97116,-1.01898
1.73889,2.23452
-1.69242,0.56101
0.73722,-0.87493
1.99194,2.01545
-0.92359,0.03498
0.74196,-1.02167
1.00062,1.64216
0.15041,1.09351
1.05517,-0.71447
1.64979,1.76748
-2.11585,0.84536
0.88526,-0.81085
2.37014,2.36768
-1.13763,-0.48433
1.11568,-0.30092
1.98846,1.98373
-1.13640,-0.46232
1.17719,-0.55541
1.97807,2.08381
-0.97000,-1.05103
-0.55814,-1.95757
1.23563,1.19098
-0.46522,-0.93666
1.02016,-0.99493
3.13313,0.56487
-1.60911,0.82482
1.32686,-0.77210
1.29069,2.71531
-0.82555,-0.41227
0.71103,-1.39942
1.94264,1.91810
-1.06377,-0.05488
1.19585,-1.47876
2.76233,2.45862
-0.11269,-0.36121
0.83047,-1.61792
1.99737,1.86995
-1.58117,0.25952
1.69304,0.82251
1.99330,1.94124
-1.47870,-0.21149
1.05869,-0.77374
2.69416,1.90393
-1.17916,0.10983
-0.05770,-2.53236
2.03105,2.06010
-0.70557,0.14170
1.68047,-0.73945
1.95838,2.37878
-1.70203,-0.75824
1.23258,0.32686
0.27632,1.79929
-1.73950,-0.72077
0.76155,-0.40669
3.77035,3.27833
-1.04389,0.85834
0.88600,-1.37286
0.55061,0.79246
-1.09825,-1.27957
1.13343,-1.38068
2.24584,3.21301
-1.78473,0.03063
-0.23252,0.01466
1.77681,2.36346
-1.04379,0.01836
0.85294,-1.18857
1.97077,3.16009
-0.58756,-0.52102
1.86431,-0.48869
1.84891,1.85148
-1.25112,1.12852
0.03630,-0.38667
2.15544,1.97870
-1.81864,0.44875
1.87215,0.59908
2.79478,2.93117
-0.48372,-0.43651
0.98605,-1.06002
1.52782,4.19906
-0.22396,0.82064
1.11033,-1.26313
2.58581,2.11155
0.38438,-0.33160
0.47022,-0.66098
2.79857,1.06152
-0.07530,-0.61854
0.79493,-0.07358
2.35228,1.78492
0.23567,0.29298
0.50384,-0.30373
1.39114,0.45459
-0.66336,-0.75630
-0.02299,-0.63844
2.14643,1.96873
-1.30830,-0.36981
0.29548,-1.78104
0.33024,-1.20959
-0.71476,0.40780
-1.47302,0.46665
2.84006,2.00852
-1.90512,-0.38788
1.74117,-1.79465
2.61429,2.24190
0.05818,0.74424
0.32878,-0.78150
2.56734,1.31080
-1.52892,-0.15927
0.81955,-0.07032
3.30500,2.85334
-0.79260,0.01225
0.90927,-1.40528
0.85871,2.20456
-1.10625,-0.28184
1.33341,-0.92747
1.12533,2.08188
-0.99966,-0.00871
1.16695,-0.77663
1.85398,2.51911
0.67434,-0.17443
1.31432,-1.20916
2.66804,1.93866
-1.34541,-1.05027
0.93839,-0.88886
1.93513,2.03840
-1.42403,-0.36299
1.63302,-0.75079
1.40634,1.64272
-1.01945,0.07228
0.40733,-0.13467
2.33812,0.87160
-1.55405,-0.82745
-0.14574,-0.89113
1.35280,1.64459
-1.41022,0.86748
1.79697,-1.22801
1.20220,1.86385
-1.01149,0.15211
1.98588,-1.08262
1.77039,2.71745
-0.30746,0.77680
1.19697,-1.08792
2.70123,2.58616
-1.01448,0.00849
1.13463,-1.16233
2.34223,2.42870
-0.91613,0.14980
1.02540,-1.77280
1.72990,1.66613
-0.92224,-0.57751
0.57152,0.04763
1.21859,2.57174
-0.79419,-0.78579
1.02324,-0.96714
0.54454,2.58418
-2.02399,-0.17918
2.50002,-1.18208
1.92444,2.06149
-1.48328,-1.67768
0.91526,-0.22943
2.21918,2.50479
-0.93202,-0.09400
1.25003,-1.68346
3.41213,1.16183
-1.91171,-0.09641
1.82658,-1.33916
-0.70598,2.46187
-0.90088,-0.01552
1.01976,-0.25503
2.51524,1.99775
0.41632,1.00408
-0.38605,-0.74424
2.39643,1.90178
-0.62863,-0.41395
0.52669,-0.30599
2.15925,1.99703
-1.61406,0.93226
1.95891,-0.20460
1.90622,2.70876
-0.97816,-0.07671
2.87697,-0.16731
3.18847,3.73507
-0.83762,-0.10526
1.00278,-1.01168
2.19154,2.06506
-0.91231,-0.51913
0.90593,-1.60556
0.81326,3.35895
-1.05172,-0.03944
1.02256,-0.40513
2.06922,1.96181
0.39511,-0.20175
0.61600,0.62175
1.88701,1.17805
-0.97472,-0.23441
1.23254,-0.94940
1.30957,3.31069
-0.55084,-1.56017
1.38834,-0.98432
1.71564,0.38070
-1.20289,0.36906
-0.91200,-1.71998
2.72684,2.18393
-0.87512,-0.14101
1.02985,-1.04428
1.98775,2.00503
0.49072,-1.80593
1.06805,-0.52444
2.33884,1.52932
0.08089,0.41856
0.71694,-1.32900
1.66855,1.30297
-0.74803,-0.56216
1.03314,-0.01868
1.66831,2.60749
-0.99840,-0.04520
0.88257,-1.00772
2.48098,2.83032
-0.28956,0.26789
2.40181,-1.04753
2.22041,1.53754
-1.39770,-0.04063
1.36637,-0.24882
1.66829,1.43880
-0.54508,0.48740
0.93465,-1.05774
1.72370,2.14147
-1.26493,0.29864
0.60253,-0.44807
1.00282,1.48185
-0.73705,0.16212
1.10435,-1.90810
2.03882,2.10277
-0.98628,0.00756
1.92056,-0.56189
1.83262,1.65118
-0.88592,1.04410
1.57669,-0.21840
1.84181,2.00132
-1.00324,0.03353
0.88088,-2.61824
2.44567,2.32490
-1.37166,-0.31593
-1.25391,-1.92690
0.91753,2.13695
-0.83942,0.01530
1.55173,-1.11308
1.95588,1.89087
-0.88975,0.49412
0.87207,-0.99010
2.02878,1.98675
-0.49076,-0.31231
1.28481,-1.43400
2.69615,0.94266
-0.87521,-0.00075
1.08443,-0.89223
2.26471,1.80141
-1.28206,0.09037
-0.11418,-1.46019
2.24369,3.07831
-0.66206,0.37243
0.99367,-0.76770
2.11635,1.96121
-0.75335,1.42940
2.13567,-0.98145
1.99037,2.01279
0.65803,1.20786
0.75702,-1.90065
1.81911,2.11564
-1.07561,-0.45138
1.63018,-2.81495
2.04499,1.93746
-1.89978,0.31923
2.05913,-1.62542
1.86834,2.14844
-1.45944,0.56024
1.33133,-0.84050
1.03454,1.73767
-0.83627,-1.67222
0.63862,0.36325
0.11942,2.61731
-1.69472,0.47493
0.96665,-0.90844
0.74547,0.52255
-1.08574,-0.31078
1.18423,-1.01227
2.87067,1.40439
-0.47315,0.69733
1.23097,-0.98229
2.47941,3.25905
-1.70278,0.00628
0.61137,-0.40314
2.39406,3.57463
-1.85910,0.20526
0.99279,-0.99079
1.58232,1.04809
-0.44904,-1.14570
1.02552,-1.29216
1.85811,1.66490
-1.03689,-0.01225
0.83331,-1.15120
2.06575,2.57542
0.24662,-0.11988
2.19325,-1.15053
2.03550,2.33899
-2.00745,0.30256
1.29677,-1.35952
1.84364,2.08035
-0.79295,-1.16267
1.01778,-1.06152
2.59609,2.27605
-1.34775,-0.27406
1.27032,-1.77432
0.76736,1.50999
-1.74450,-2.01813
0.83971,-0.34815
1.66332,1.67004
-1.40765,-1.10235
1.30051,-0.90015
1.87730,2.98166
-0.71283,0.14950
1.44994,-1.05811
1.14879,1.91817
-0.97926,-1.36594
0.91654,-2.01608
2.85054,1.80530
-1.08012,-1.06907
1.39495,-1.83684
1.31486,2.41751
0.03760,-0.93842
0.45718,-1.41283
0.85082,1.24159
0.55294,0.03481
1.04176,0.01588
2.00781,2.01505
-1.22033,-0.26250
0.53492,0.01224
2.46363,3.42161
-0.23246,-0.26861
0.49734,0.07580
1.29418,2.02150
-1.54956,0.74634
1.30698,-0.77759
2.50713,3.56394
-0.11162,0.04434
0.89372,-1.09405
2.78867,3.02995
-0.49600,1.16434
1.16252,-1.41292
0.86365,0.36999
-1.97142,0.62040
1.21411,-0.41201
1.39495,1.66266
-0.96264,-0.18230
0.88980,-0.75604
2.70232,2.66881
-1.26312,-0.08522
0.94237,-0.90950
2.33790,3.99412
-1.47758,1.50280
-0.12613,-0.89647
2.01992,2.01969
-1.95692,-0.30142
1.00035,-0.99934
2.00456,1.62530
-0.97755,0.58023
0.86872,-0.92731
2.11559,2.02582
-0.08724,-0.16683
-0.12652,0.97880
1.91845,2.85955
-0.42762,-0.56045
1.07131,-0.98724
1.62259,2.00081
-0.57924,-0.60602
1.58765,-1.07421
1.96970,1.94642
-0.99766,0.12521
-0.86186,-1.65712
1.65337,2.17280
-1.10218,-0.17848
1.22879,-1.66191
1.81321,2.30786
-3.75664,-1.33171
1.17613,-0.07217
1.88551,1.53352
-0.71589,0.03531
-0.07409,-2.32700
1.59034,3.06264
0.04968,-0.99221
2.04678,-0.78697
1.78438,2.00512
-1.34875,-0.22399
1.76346,-1.90506
1.31872,2.64636
-1.22245,0.14961
1.08656,-1.09979
2.09628,2.32035
-1.08392,-0.34338
-0.38602,-1.90172
1.60153,1.82082
-1.15612,-0.03201
0.92107,-0.55961
1.96961,1.93519
-0.99546,0.00426
1.30691,-0.36951
3.24544,1.28519
-1.07301,-0.57150
0.66310,-1.02007
3.16209,1.66438
-1.01449,0.45479
2.58134,-0.39780
1.76074,0.09047
-0.03986,0.04485
0.98384,-1.02118
1.76180,2.09220
-0.50371,-1.12114
0.63808,-1.26505
2.11661,2.11918
-1.56302,-0.16976
1.13206,-1.78868
2.52773,2.02307
-0.94631,0.35844
0.74304,-0.02828
1.32587,2.30088
-0.70607,0.16207
0.65593,-0.85470
2.07684,2.55678
-2.18044,0.78335
1.22647,-0.94621
2.11028,2.34959
-1.20700,0.34914
-0.66435,-2.74094
2.98593,1.96841
-1.31028,0.82351
2.43945,0.00243
-0.17165,1.67359
-1.13110,-0.32400
1.22778,-1.09464
1.94701,1.40916
-0.93195,0.04438
1.06720,-1.40788
0.77453,1.74558
-1.62346,-0.14194
1.17053,-1.02079
1.86527,1.13110
-1.69503,-0.46085
0.88760,-0.62804
2.22857,0.85466
0.34804,-0.13674
1.62006,0.04158
2.01771,2.11439
-1.35631,1.35937
0.95522,-1.33696
1.90300,1.91803
-0.58962,-0.63566
0.91954,-0.73550
2.57450,1.44930
-0.85519,-0.31375
1.70275,-1.77879
1.11299,0.60173
-1.45435,0.04055
1.38089,-0.82757
2.73665,1.99621
-2.04230,-0.01343
1.45993,-1.88542
3.26672,1.64362
-0.21697,0.06778
1.02508,-1.00940
1.63226,2.09232
-0.88101,0.60316
1.67407,1.12677
1.27618,1.21261
-1.22287,-0.07649
1.46140,-1.63607
2.56012,2.53637
-1.07133,0.07477
0.86442,-0.50319
2.03677,1.95148
-0.70953,0.16096
0.82661,-1.61356
0.37947,3.41951
-2.43255,-1.12087
1.42022,-0.71627
2.50779,1.22847
0.19217,-0.09846
-0.05922,-1.66016
4.38559,2.22497
-1.11666,-0.17048
0.85431,-0.66923
1.79447,2.35654
-1.49760,-0.53147
1.09086,-0.61063
1.74543,2.04512
-1.65099,1.35957
0.90263,-0.96765
2.00037,2.00732
-0.10467,-0.50706
1.67789,-1.09915
1.68659,3.03578
-0.84058,0.35800
1.08603,-1.21137
2.45955,2.83300
-2.48778,0.59996
1.17491,-0.84981
1.20493,2.37969
-1.17132,-0.04544
1.24811,-1.01782
3.92381,1.64896
-0.12032,-0.04799
-0.41580,-1.19928
2.16305,0.91168
-0.99433,-2.08263
1.05029,-2.20397
2.57061,0.85948
-1.47753,-0.37197
1.24430,-1.71539
2.84512,1.79081
-1.05934,0.16650
1.80335,-0.91885
2.13209,2.01772
-0.49746,0.69372
-0.05238,-0.82824
2.26331,2.77620
-0.98407,0.00243
0.07682,-2.44457
1.94818,2.20966
-1.42453,-0.15604
0.66674,-0.84758
3.58658,3.11326
-2.21259,0.92697
1.94907,-0.50582
2.15976,2.00926
-0.36460,1.18169
0.74617,-0.93464
2.69627,0.55886
-2.11936,-0.21868
1.04830,-0.96311
2.92131,0.77385
-1.85175,-0.14879
0.24818,-0.28171
2.21661,2.81042
-1.67580,0.53078
0.41817,-1.22345
0.59247,3.04370
-0.48935,-0.20243
1.15909,-1.21538
2.19654,2.90765
-1.47193,0.29266
0.94763,0.54698
2.07534,2.42139
-1.59714,0.65924
0.39277,-1.59302
-0.30451,1.50131
-0.12322,0.13982
0.72831,-1.07818
1.45154,1.58906
-1.11885,0.68475
1.43003,0.23687
2.12708,2.39148
1.30082,0.54491
2.08680,-1.34077
3.39782,0.71673
-0.25922,1.14196
0.58235,-0.72837
2.73038,2.88827
-0.92981,-0.10303
0.99146,-1.01542
2.37638,1.93573
1.47992,-0.88457
0.52684,-1.56679
2.00080,2.02518
-0.84604,-0.56960
1.37410,-1.03234
1.99627,0.00860
-0.57667,-0.64890
-0.37247,-1.87566
3.21071,3.85410
-1.16292,-0.17880
1.20726,-2.49707
2.71054,2.79956
-0.91061,0.65160
-0.67388,-1.98285
1.91881,2.38924
-1.49800,0.12954
1.20593,-1.09429
2.65856,2.71537
-2.17026,-1.65484
1.72505,-1.69182
2.14834,2.04049
-1.08095,-0.05118
1.06630,-1.01623
1.81287,2.16280
-0.72450,-2.79385
0.70444,-1.24084
1.13537,1.15356
-1.00790,-0.00278
0.46153,-1.60338
0.89674,0.98864
-1.02307,-0.01948
0.81163,-0.58421
1.86311,1.99866
-0.10462,-1.32800
1.00578,-0.99097
1.87753,2.28141
-0.94535,0.14481
-2.08629,-1.42564
2.29466,1.03528
-0.93210,0.89391
1.52949,-1.11958
2.57344,2.55107
-1.33201,-0.08451
0.85573,-1.41953
2.51044,2.11769
-1.86161,-0.17756
0.85340,-1.06675
2.16313,1.67103
-1.25982,-0.84695
0.87361,-0.45975
2.01342,1.99192
-0.01295,-0.51668
1.16175,-0.77168
1.99848,2.10791
-2.09528,-0.40064
1.60125,-0.95802
1.05517,1.17948
-2.19979,1.18113
1.55459,-0.96526
1.87601,1.70933
-1.09838,0.17064
0.49184,-0.78668
2.84971,1.99092
-3.14766,0.74872
1.02176,-0.79798
1.54322,1.19130
-2.00145,-0.14409
1.03805,-1.09593
0.74346,4.31460
-1.69509,0.25147
1.04705,-1.00227
2.26148,2.14178
-0.92512,0.78086
1.57011,-0.70794
1.58544,1.91356
-0.67870,0.43431
1.44943,-1.24911
3.46308,0.48848
-0.89984,-0.14215
1.33390,-1.07172
3.98071,1.35884
-1.73031,-1.19404
1.19873,-0.92053
1.97155,1.91741
0.30164,0.11987
1.25349,-1.06936
1.99909,2.48932
-0.12463,-0.07892
2.59745,-0.44485
3.03757,3.23096
-0.84955,-0.15959
0.23019,-0.75310
2.14421,2.23359
-0.55188,-0.04851
-0.03239,-0.62904
2.07422,1.45699
-1.42455,-0.02231
0.33676,0.22713
0.91258,1.12620
-1.25764,0.27682
-0.39005,-0.87848
1.62432,1.76276
-0.79764,-0.06270
1.24453,-1.66365
1.79074,2.29356
-1.14515,0.29034
-0.69752,-1.16531
0.92106,0.34327
1.15427,1.32414
1.02022,-1.01603
2.70976,1.66725
-0.83907,0.03819
1.14456,-1.10338
2.81979,1.07202
-2.02234,-0.11716
1.09565,-0.97191
2.50418,2.19275
-0.27964,-0.48525
0.80852,-2.45128
1.62441,2.18757
-1.49231,0.58834
1.02890,-0.65651
1.27639,3.50722
-1.12081,-0.44115
0.83713,-1.03057
2.02620,1.73471
-1.15780,0.14837
1.34322,-0.43779
1.63309,2.72049
-1.22348,0.15774
0.74299,-0.22604
2.75051,1.20576
-1.18254,-0.22801
0.28668,1.51001
1.44757,3.20987
-1.16878,0.34903
1.01949,-1.43454
2.44991,1.60808
-1.06273,-0.81454
1.32864,-1.31151
1.37600,1.76342
0.43227,0.09705
1.18772,-0.91252
2.79795,2.37869
